0	-0.005
0.089119839	-0.005
0.28151434	-0.005
0.53838183	-0.005
0.80882021	-0.005
1.039269	-0.005
1.1841484	-0.005
1.2199118	-0.005
1.3401159	-0.005
1.5914186	-0.005
1.905533	-0.005
2.1982647	-0.005
2.3912591	-0.005
2.4398236	-0.005
2.525071	-0.005
2.6938151	-0.005
2.8809175	-0.005
3.0149485	-0.005
3.0497796	-0.005
3.1792979	-0.005
3.4099787	-0.005
3.6057007	-0.005
3.6597355	-0.005
3.7892538	-0.005
4.0199346	-0.005
4.2156566	-0.005
4.2696914	-0.005
4.3992097	-0.005
4.6298905	-0.005
4.8256125	-0.005
4.8796473	-0.005
5.0091656	-0.005
5.2398465	-0.005
5.4355684	-0.005
5.4896032	-0.005
5.6191216	-0.005
5.8498024	-0.005
6.0455244	-0.005
6.0995591	-0.005
6.2290775	-0.005
6.4597583	-0.005
6.6554803	-0.005
6.709515	-0.005
6.8390334	-0.005
7.0697142	-0.005
7.2654362	-0.005
7.3194709	-0.005
7.4085908	-0.005
7.6009853	-0.005
7.8578528	-0.005
8.1282911	-0.005
8.3587399	-0.005
8.5036193	-0.005
8.5393827	-0.005
8.6285026	-0.005
8.8208971	-0.005
9.0777646	-0.005
9.348203	-0.005
9.5786517	-0.005
9.7235311	-0.005
9.7592946	-0.005
9.8484144	-0.005
10.040809	-0.005
10.297676	-0.005
10.568115	-0.005
10.798564	-0.005
10.943443	-0.005
10.979206	-0.005
11.099411	-0.005
11.350713	-0.005
11.664828	-0.005
11.957559	-0.005
12.150554	-0.005
12.199118	-0.005
12.288238	-0.005
12.480633	-0.005
12.7375	-0.005
13.007938	-0.005
13.238387	-0.005
13.383267	-0.005
13.41903	-0.005
13.50815	-0.005
13.700544	-0.005
13.957412	-0.005
14.22785	-0.005
14.458299	-0.005
14.603178	-0.005
14.638942	-0.005
14.728062	-0.005
14.920456	-0.005
15.177324	-0.005
15.447762	-0.005
15.678211	-0.005
15.82309	-0.005
15.858854	-0.005
15.979058	-0.005
16.23036	-0.005
16.544475	-0.005
16.837207	-0.005
17.030201	-0.005
17.078765	-0.005
17.123325	-0.005
17.219523	-0.005
17.347956	-0.005
17.483176	-0.005
17.5984	-0.005
17.67084	-0.005
17.688721	-0.005
17.733281	-0.005
17.829479	-0.005
17.957912	-0.005
18.093132	-0.005
18.208356	-0.0030332521
18.280796	0.005
18.298677	0.005
18.343237	0.005
18.439434	0.005
18.567868	0.005
18.703087	0.005
18.818312	0.005
18.890751	0.005
18.908633	0.005
18.930913	0.005
18.979012	0.005
19.043229	0.005
19.110838	0.005
19.16845	0.005
19.20467	0.005
19.213611	0.005
19.235891	0.005
19.28399	0.005
19.348207	0.005
19.415816	0.005
19.473428	0.0034205695
19.509648	-0.005
19.518589	-0.005
19.638793	-0.005
19.890096	-0.005
20.20421	-0.005
20.496942	-0.005
20.689936	-0.005
20.738501	-0.005
20.868019	-0.005
21.0987	-0.005
21.294422	-0.005
21.348457	-0.005
21.380836	-0.005
21.438507	-0.005
21.487437	-0.005
21.500946	-0.005
21.533325	-0.005
21.590996	-0.0020557031
21.639926	0.005
21.653435	0.005
21.718194	0.005
21.833534	0.005
21.931395	0.005
21.958413	0.005
22.078617	0.005
22.32992	0.005
22.644034	0.005
22.936766	0.005
23.12976	0.005
23.178325	0.005
23.307843	0.005
23.538524	0.005
23.734246	0.005
23.788281	0.005
23.917799	0.005
24.14848	0.005
24.344202	0.005
24.398236	0.005
24.527755	0.005
24.758436	0.005
24.954158	0.005
25.008192	0.005
25.137711	0.005
25.368392	0.005
25.564113	0.005
25.618148	0.005
25.738352	0.005
25.989655	0.005
26.303769	0.005
26.596501	0.005
26.789496	0.005
26.83806	0.005
26.958264	0.005
27.209567	0.005
27.523681	0.005
27.816413	0.005
28.009407	0.005
28.057972	0.005
28.18749	0.005
28.418171	0.005
28.613893	0.005
28.667928	0.005
28.797446	0.005
29.028127	0.005
29.223849	0.005
29.277884	0.005
29.407402	0.005
29.638083	0.005
29.833805	0.005
29.88784	0.005
30.017358	0.005
30.248039	0.005
30.443761	0.005
30.497796	0.005
30.618	0.005
30.869302	0.005
31.183417	0.005
31.476148	0.005
31.669143	0.005
31.717707	0.005
31.837911	0.005
32.089214	0.005
32.403329	0.005
32.69606	0.005
32.889055	0.005
32.937619	0.005
33.067138	0.005
33.297818	0.005
33.49354	0.005
33.547575	0.005
33.677093	0.005
33.907774	0.005
34.103496	0.005
34.157531	0.005
34.287049	0.005
34.51773	0.005
34.713452	0.005
34.767487	0.005
34.897005	0.005
35.127686	0.005
35.323408	0.005
35.377443	0.005
35.497647	0.005
35.74895	0.005
36.063064	0.005
36.355796	0.005
36.54879	0.005
36.597355	0.005
