0	-0.005
0.0020024562	-0.005
0.0066147052	-0.005
0.013590308	-0.005
0.022578889	-0.005
0.033129617	-0.005
0.044713404	-0.005
0.05674938	-0.005
0.068634008	-0.005
0.079771347	-0.005
0.089602938	-0.005
0.097635824	-0.005
0.10346737	-0.005
0.10680655	-0.005
0.10759898	-0.005
0.10960143	-0.005
0.11421368	-0.005
0.12118928	-0.005
0.13017786	-0.005
0.14072859	-0.005
0.15231238	-0.005
0.16434835	-0.005
0.17623298	-0.005
0.18737032	-0.005
0.19720191	-0.005
0.2052348	-0.005
0.21106635	-0.005
0.21440552	-0.005
0.21519795	-0.005
0.21720041	-0.005
0.22181266	-0.005
0.22878826	-0.005
0.23777684	-0.005
0.24832757	-0.005
0.25991135	-0.005
0.27194733	-0.005
0.28383196	-0.005
0.2949693	-0.005
0.30480089	-0.005
0.31283377	-0.005
0.31866533	-0.005
0.3220045	-0.005
0.32279693	-0.005
0.32479938	-0.005
0.32941163	-0.005
0.33638723	-0.005
0.34537581	-0.005
0.35592654	-0.005
0.36751033	-0.005
0.37954631	-0.005
0.39143093	-0.005
0.40256827	-0.005
0.41239986	-0.005
0.42043275	-0.005
0.4262643	-0.005
0.42960347	-0.005
0.4303959	-0.005
0.43239836	-0.005
0.43701061	-0.005
0.44398621	-0.005
0.45297479	-0.005
0.46352552	-0.005
0.4751093	-0.005
0.48714528	-0.005
0.49902991	-0.005
0.51016725	-0.005
0.51999884	-0.005
0.52803173	-0.005
0.53386328	-0.005
0.53720245	-0.005
0.53799488	-0.005
0.53999733	-0.005
0.54460958	-0.005
0.55158518	-0.005
0.56057377	-0.005
0.57112449	-0.005
0.58270828	-0.005
0.59474426	-0.005
0.60662888	-0.005
0.61776622	-0.005
0.62759781	-0.005
0.6356307	-0.005
0.64146225	-0.005
0.64480142	-0.005
0.64559385	-0.005
0.64759631	-0.005
0.65220856	-0.005
0.65918416	-0.005
0.66817274	-0.005
0.67872347	-0.005
0.69030726	-0.005
0.70234323	-0.005
0.71422786	-0.005
0.7253652	-0.005
0.73519679	-0.005
0.74322968	-0.005
